temperature,humidity,moisture,soil_type,crop_type,N,P,K,soil_pH,fertilizer
34.61833636020708,80.80809645639529,54.627822867821905,Sandy,cotton,32.2714782204975,58.096465061249134,44.553965873413546,6.2694279487596605,Urea
20.33543417448937,65.64360363831604,46.703467028742914,Sandy,cotton,45.39542408788261,51.487543675418046,44.09809890729897,7.7625542069997175,Zinc_Sulphate
25.3630251271667,58.09910955706165,38.606741355854815,Sandy,cotton,39.37664957725619,40.429725485668975,38.016202351517386,6.20813424663371,Organic_Compost
22.39628511207496,58.57371789627373,40.14709913824989,Loamy,maize,51.08807754368407,17.49725416907292,49.009455014955066,7.4385148098627685,SSP
26.226398782289216,58.86385088710734,42.884580656234654,Clayey,pulses,44.4230672717551,42.565702565764326,37.711307959243996,6.400760539794945,Organic_Compost
32.70472091318761,79.27987360329458,65.33881630288542,Clayey,wheat,30.843434549366247,40.67188747390955,40.87117236981604,6.164094841598129,Urea
27.896176272556993,67.11560338015931,44.56294567211318,Red,pulses,44.72797453004463,38.609636692933606,38.97606364291921,5.938773047242162,NPK_10_26_26
23.95104875629577,70.81963793809274,47.14127229777,Loamy,maize,41.07308878567882,38.184123477177266,42.066180423016796,5.851375514358298,NPK_10_26_26
18.488115661555252,58.3237764549714,38.21439585539445,Loamy,rice,46.26772012782314,16.56602955526411,52.0030984204846,6.986528272828782,SSP
21.37583951763237,65.73269614533005,31.27409687452053,Loamy,wheat,55.9067084635904,27.00062785126405,40.152586316096084,6.764957257456987,DAP
23.587717760638267,61.79278407277418,46.39678085930591,Red,cotton,47.897551949514764,10.580308808208164,46.82523105354647,6.9181349437226425,SSP
16.52589937595318,70.39773993720553,43.19590673720246,Clayey,maize,44.043429408394765,32.630522519547526,37.20229284237244,5.9488871252017095,NPK_10_26_26
21.056856588899937,68.18549515468146,35.653087696469726,Loamy,rice,56.57506205900727,26.84919869684097,46.36728835540941,6.425099840310454,DAP
17.60164004996149,66.51308826981594,37.06049175933826,Black,pulses,40.31763780005219,51.879116077352606,41.35019403609511,6.345255250989765,Organic_Compost
28.300051152879195,57.67431366768064,35.216818234400534,Sandy,sugarcane,47.57010031614727,21.34425278167209,41.48490752764521,6.9488299775446505,SSP
13.12593279134843,70.70675346607227,40.7833563569928,Red,cotton,57.00832298379474,20.66611513035964,40.91524062266594,7.037407713561303,DAP
27.765690697526114,59.67600157504566,39.08665425512259,Red,sugarcane,55.58047860849384,21.245374059599165,43.70713498327922,6.394675494880895,DAP
18.675125333849778,59.77203281196381,42.14637337774829,Black,wheat,37.86592261123536,45.90155430736473,46.725770645220656,6.758829237615642,Organic_Compost
14.65500156706155,58.20742054459948,51.14661289497004,Black,rice,37.643056453619,52.012616598743705,36.877690281787046,6.449365608649022,Organic_Compost
27.23879106340625,65.62587138007868,41.762788234573634,Loamy,cotton,47.37361353455195,53.67725831119848,43.26082188408375,7.751153732811205,Zinc_Sulphate
24.003875837358105,59.67749693937853,36.498732353004826,Sandy,rice,53.37342401078186,25.57687521862258,49.63776295495729,7.1845016873559375,SSP
17.122623266382355,66.73028927105422,40.566161967255795,Loamy,wheat,52.280322304637856,20.498183750969606,50.06434376282641,7.380745813503572,SSP
27.49203621600573,58.90362619689601,42.72659983527403,Loamy,cotton,42.969707974237096,45.4944279374393,43.66436320864318,6.649168573159701,Organic_Compost
12.0,60.00681991514537,48.85006766646742,Loamy,cotton,52.232292423603184,10.0,47.04217300190589,7.209101813729429,SSP
21.554146124128543,61.081876545045525,45.21920812339531,Clayey,rice,45.94785782817632,22.083022707886034,56.84993539689038,6.977706852830938,SSP
21.884713385318282,80.43717530131528,61.043814410524945,Black,wheat,30.816310463045404,53.03795156291837,45.962277242150485,6.436727450317462,Urea
40.0,69.82180623719017,52.268986735954584,Sandy,pulses,38.20546174350329,52.01739686695449,41.910608850709316,6.710714247741183,Urea
29.5913448006554,76.4784741941955,50.56172128886201,Sandy,maize,32.1335183153072,56.71039883820952,41.56456102003054,6.552019532966072,Urea
12.600655412703713,62.30332167771198,39.73854423686043,Clayey,cotton,49.51183182347081,18.00451245996018,52.29800069248761,7.248753935184849,SSP
25.078724924910382,64.60599273473122,39.89066785188057,Red,sugarcane,53.175442077784524,19.239653204366277,42.46991137375112,6.575318948865058,DAP
19.3360439732479,71.85724993497215,43.112702923874245,Clayey,rice,50.14776496866848,51.11403575400587,27.065640944294028,6.728924900180495,MOP
21.817471191326067,64.3775070413473,34.91609941470723,Loamy,cotton,58.93947505620337,18.897310020730885,42.73793954744459,7.0274085259457,DAP
20.46294352830871,53.9682982630098,35.49108535956278,Loamy,maize,52.4254293820461,24.054019225515404,45.411864777959735,7.260375801163841,SSP
27.102723636632984,75.74333665083519,54.31099240750346,Black,cotton,26.894456494372616,54.77894963218968,44.632276980432216,6.3973861214028025,Urea
29.242325801375284,68.02893854086199,60.79388463509875,Black,pulses,32.74082589712475,46.243138747927546,44.789710104785335,6.066813822492632,Urea
29.679960881907007,73.36862060110764,44.31892807998037,Sandy,maize,48.95256978289253,52.106676724865615,53.01252475118318,7.6751554127874355,Zinc_Sulphate
30.967117951667127,72.9773652687575,50.21649112846997,Clayey,rice,47.2621475894589,46.04097472618684,26.521548732282927,6.499315131422654,MOP
20.290753119100653,60.09464345400048,39.47517668848542,Red,rice,48.74160926437559,16.398487928333928,49.07519725525507,7.138301344276091,SSP
28.8973381015499,59.36791067109304,45.92093226625881,Sandy,maize,40.01943906952684,47.42007819801423,37.16601906592167,6.239201483265589,Organic_Compost
25.169631249897844,56.30965599606434,41.4922759635449,Loamy,cotton,52.72517109419986,23.43552013752342,50.47143551138178,7.013464221643691,SSP
20.57694105197664,61.58337303173998,43.23677506174644,Sandy,sugarcane,43.369512390983516,46.96206186360176,42.13275233511514,6.478323653489282,Organic_Compost
36.55841612367835,64.07383069843651,45.47673063241659,Red,rice,47.5902587568019,49.70168606070276,47.589379878413816,7.8036900769363235,Zinc_Sulphate
24.770054627709925,72.15021583590236,49.19193516118818,Loamy,cotton,54.733580744220895,39.73179344332393,47.570049459684675,6.855347396417515,NPK_19_19_19
20.782628561585124,68.22004409565515,55.7836845047327,Clayey,wheat,53.101582371116685,43.591679782233044,33.69197752464231,6.542102605975754,NPK_19_19_19
24.771370906703922,68.01052814850502,58.22655279370243,Black,sugarcane,31.76332774107957,52.64290823282684,57.6386164130637,6.123899391298885,Urea
29.089019759067206,76.36777170486204,55.07531007456982,Sandy,wheat,29.943681649513085,46.72209080305455,50.00467089069955,6.6357771325347645,Urea
24.26280483657381,57.37158296485297,41.3445978472264,Sandy,pulses,46.278837405354636,18.214182731791027,48.7599526354663,7.171901213262383,SSP
12.0,55.77102624023307,45.18261253793266,Sandy,cotton,47.47973726774975,20.885869512289837,49.87201737098149,6.994751955490295,SSP
25.792393888057617,75.21380217617978,59.99874228135687,Sandy,sugarcane,32.924601017496734,55.54715394614769,51.5555764307332,6.228848009054553,Urea
28.04962320641172,73.67188155010881,47.13899714367105,Red,cotton,46.26152389184037,50.26743509138765,39.492837569608454,6.21287887003878,MOP
25.884304255188084,67.86142715949188,42.44678047949521,Red,pulses,44.99281587891361,30.287745318276443,29.145881146163894,6.535301458785775,NPK_10_26_26
20.45867933295,62.91079086478487,40.380857316156685,Loamy,cotton,50.37749807100528,16.936300687865483,50.97034111393222,7.001159934868399,SSP
22.25955797145014,60.439817083724,41.2838290748342,Sandy,maize,49.574320918017136,19.444910979016637,55.39539484732817,6.929882990153357,SSP
28.113111689782933,57.80478324802951,37.34166998358995,Clayey,cotton,56.3274308421098,18.329046828900335,47.644463028826394,7.216110503247169,SSP
19.25723108914796,64.17260806381147,35.2284538487271,Red,sugarcane,61.12371365710431,27.519480429776316,37.8885858702983,6.916633116239696,DAP
28.5747016380924,69.463935763796,50.23730835876816,Clayey,wheat,50.29057294737732,40.19792352605379,35.10528046358998,6.277238221148297,NPK_19_19_19
23.92379718125904,75.3950178146377,50.42520617792314,Sandy,pulses,28.917186062867184,52.86235884403346,41.3658422741561,6.489238470930016,Urea
25.683705589048277,66.1236968038017,50.77979221859737,Loamy,wheat,49.63183978876999,55.7306406950996,29.156852830554076,6.266091546144058,MOP
28.741611250579595,68.33584451189672,39.24440656395327,Sandy,wheat,47.784054284561236,47.856818692353556,43.17003660768026,6.006327550793723,NPK_10_26_26
30.272160541452422,69.47505436212168,46.233678965929315,Loamy,sugarcane,44.29094930590787,47.83185501723199,47.17901387354252,7.465435794853949,Zinc_Sulphate
31.49884302648666,60.207333183280056,33.27406408093945,Red,sugarcane,48.586834699107285,15.530446753087416,51.53871138898619,7.203091214144607,SSP
26.794576696306958,76.87761692764235,57.3595957286815,Sandy,pulses,30.596076099867958,56.445645401887596,34.30631826938037,6.1569721984698775,Urea
27.90961119645634,60.506796267016774,38.66843207869487,Loamy,wheat,43.66649086818022,48.401679912113316,44.318878431373506,5.701726414187766,Organic_Compost
22.48003149073833,59.45855385770457,41.451345438848,Clayey,wheat,50.31938674741217,19.29918832998985,49.98216012591165,7.046690932702673,SSP
17.948797019781914,55.26572437525732,39.53837021647379,Clayey,pulses,51.64322041937832,20.71651467958271,43.47559814924936,7.116481268578334,SSP
22.235663015779448,65.72882950929531,34.664018252757465,Loamy,sugarcane,55.04308118486076,23.61113971713112,45.65292953559192,6.841353541613147,DAP
25.964401475690366,80.908442788772,60.06263371932834,Black,maize,34.93495967149743,50.27823079256039,47.08320211577406,6.588810149583108,Urea
23.615675977424335,57.29000599965758,43.677101893582176,Sandy,pulses,52.96880332499125,21.376348305229097,42.39611565674042,6.996996143924695,SSP
22.891324507369486,61.479149958778336,44.67092699797424,Loamy,maize,49.53752609663034,23.686488545981494,51.381360884895194,6.3956438307001635,SSP
31.006784515265522,70.67920886958687,49.74882371627531,Sandy,pulses,50.90399886176686,39.63562356678189,40.17157269669556,6.092826207689921,NPK_19_19_19
31.11577051757058,68.6214378136275,53.15543541072682,Sandy,sugarcane,50.24358982623933,55.32586125229242,26.44758707853727,6.679478093978486,MOP
27.379973126389736,71.95077763346606,40.343170135740564,Sandy,pulses,44.663047213041985,38.44876981044252,37.02979098362321,5.956593641513147,NPK_10_26_26
14.464104371340566,58.577235527315274,43.58673252722582,Red,sugarcane,41.255644840118045,43.60864217910251,44.61682258537074,6.16977377982537,Organic_Compost
29.84327425003627,71.49089602406835,48.524258990464865,Loamy,pulses,50.985272239610225,45.11905146698913,35.73923926999299,6.536769512754462,NPK_19_19_19
31.262140788697565,73.245519894105,61.65587135706087,Sandy,rice,31.0392592743514,51.81753290339106,50.90682005785988,6.588845670302244,Urea
31.911024024520515,71.50600603614816,48.937034595665104,Loamy,cotton,43.79184695903775,47.40566907313118,53.767317821335766,7.741499009422216,Zinc_Sulphate
13.108292055402577,61.54440263313379,48.735798583271276,Red,cotton,42.30252043725921,47.27154011385902,38.897477077077106,6.124443426771615,Organic_Compost
33.23769932889265,81.29732523919988,57.15662014285706,Clayey,cotton,33.03185822453542,41.16288551895944,37.08958368652063,6.063511513449833,Urea
22.427094334666755,82.65103637803624,51.59777685506887,Loamy,pulses,31.620105418625947,51.32477819100755,44.53027552365797,6.296141732715216,Urea
33.97399070784038,65.45791812712375,52.29400825307832,Clayey,sugarcane,49.01133186659285,48.483118891917634,32.452760107960145,6.493195765710565,MOP
18.633616194054966,59.0520960628264,40.549879830331456,Black,wheat,53.98861341001508,18.72364494072794,41.00429107751906,7.011686319113564,SSP
31.526369037637146,60.40819613910218,50.08008783829199,Red,wheat,44.80649650416494,56.53922762359349,49.60158449609676,7.578175308392254,Zinc_Sulphate
36.69536726394486,67.35263847142846,37.07845043798581,Clayey,wheat,43.0475769313262,38.63312563922315,33.9895333631936,6.231334676285495,NPK_10_26_26
35.576990588189666,70.00725651726127,55.21896146051253,Clayey,cotton,53.7874043503508,46.78723943259808,35.87685768435276,6.713678033506556,NPK_19_19_19
19.749812143068286,63.927156283943994,42.393262527950796,Black,cotton,45.01474739887098,45.72768821976186,42.94327168890857,6.1640147012157716,Organic_Compost
22.596349495945734,69.32207661705175,44.1730055829648,Red,pulses,46.72838059130999,37.08546112043731,34.80954637505436,6.0505444259679955,NPK_10_26_26
25.459459411084165,72.18042175387079,45.32983269013153,Sandy,sugarcane,45.04305977998656,43.51626502659265,22.137548535059906,6.582066468195535,MOP
21.230598559033943,56.364540370041446,43.524137770607624,Loamy,cotton,45.55363654270388,22.271406629969245,49.179208916160334,7.119407082669066,SSP
26.49704033228431,74.14045778924293,51.09446127664091,Clayey,wheat,30.657455684087854,54.024636983475716,52.922683930870406,6.243149865300591,Urea
21.201253617484074,61.89576969892388,43.10915230926436,Black,maize,38.736274020399925,50.358203812117125,46.745576770642465,6.190948297961672,Organic_Compost
22.69118808263149,54.988352825075204,38.38927158030607,Black,maize,58.050032187004064,18.28900515058989,39.98864275303512,6.89927535480419,DAP
26.58053934607134,75.103623057175,43.2944192416723,Loamy,sugarcane,51.319774544441394,49.02657289186288,26.53256299076972,6.964836444331395,MOP
23.023400475375944,61.31577848553306,35.540678158488376,Sandy,cotton,56.66579425958308,14.878633056119337,51.591696367572354,7.192889836528075,SSP
23.043575240493254,77.90910233476798,49.275387922039386,Clayey,wheat,54.07972476520305,43.933336091874146,39.70890569074892,6.634870138013185,NPK_19_19_19
22.474309028447525,62.33710877020074,37.29198974389956,Black,cotton,56.86768460580374,27.145584883681863,46.863725138116436,7.040074063510905,DAP
22.46002629975193,62.394402276027726,41.50980574080502,Loamy,rice,49.20337683929501,21.32625531295888,58.08534699336178,6.8355022129213845,SSP
31.520476057205677,64.27315525880378,37.204312012238226,Red,maize,38.85045309876143,49.771112049229416,38.79252318731727,6.329270980799738,Organic_Compost
28.616716282171048,61.081137727969235,43.756219133385024,Black,wheat,38.81432428277727,46.36439337085288,41.995511368757114,6.400885566933181,Organic_Compost
26.895773132110136,70.7759623230598,48.58833350777583,Clayey,maize,47.32855182836827,44.21147973011414,36.95723346061045,6.71996407755534,MOP
26.01603295118018,67.50604518312723,42.504903295993536,Red,wheat,53.34223858030966,25.295845873149634,49.11438642872224,6.862394455303924,SSP
25.106982347268378,69.53385778372908,44.43992963851917,Sandy,pulses,42.231824050135785,41.663536246003986,33.175618318634044,5.9776471747461875,NPK_10_26_26
26.427849843085763,72.53089194552778,47.712828510074715,Clayey,cotton,53.86498456708999,40.6345395639888,38.28211818891566,6.231685420993398,NPK_19_19_19
28.487624667020032,66.02186051697538,38.40842525923231,Clayey,sugarcane,39.982101874063055,49.42003193036568,43.04029951106934,6.176529416201736,Organic_Compost
27.310818312804518,67.43248225378747,41.01358853932685,Red,rice,44.53516421248964,40.91517570984404,32.617880893398215,6.200407283998374,NPK_10_26_26
18.908004134898487,56.69393521695091,31.55873787505762,Clayey,pulses,53.97573389625883,26.637005221721463,44.34942087578142,6.885683141015048,DAP
28.43048128254186,64.7608128351128,49.57975037869858,Clayey,wheat,42.4963045933794,49.3610675316911,40.055211514804256,6.194897690231813,Organic_Compost
25.782894188946326,66.50263073244552,47.043752199379554,Red,pulses,46.97816832070998,45.16262110767085,40.54435112248319,7.624144042970684,Zinc_Sulphate
25.15775088437948,65.29666833733494,50.981969511493226,Black,sugarcane,53.23605227779884,40.09794757935899,33.44077328288144,6.287174068021646,NPK_19_19_19
29.125251234025008,62.18937147692429,37.59988850740463,Red,sugarcane,55.61125849234554,23.289851563448707,41.47978488722657,6.93349414507869,DAP
18.381953960817143,61.79589778039943,43.941791511981,Clayey,pulses,41.214356634323934,40.619110185189236,44.3949376590268,5.959073441512682,Organic_Compost
26.82248271314153,63.66565817977694,37.174217697476756,Sandy,pulses,51.88272813045282,22.73018065150142,54.64741164440981,7.058104125626905,SSP
32.683269421473156,72.6095069776184,56.185466705591786,Red,sugarcane,33.18296280551889,56.2926206656125,52.61741418786119,6.1925958097402365,Urea
19.994375481010973,56.40235851160468,36.448690518255354,Sandy,sugarcane,53.01716360533184,21.33938364778482,45.75497784449426,6.993871884598661,SSP
29.503752281796405,79.40669270393622,56.59008055527771,Loamy,rice,31.628443375939952,56.99212604192175,40.71395571404085,6.401261103963934,Urea
24.598386073454453,52.00386743513575,42.138611857274164,Black,maize,46.966369763417596,11.264267661142503,36.51735180529708,7.301595201360291,SSP
34.17561867084268,71.60069033985786,48.53252878325651,Loamy,wheat,44.35364511565667,44.26519129134552,32.573104993162445,6.475757073059441,MOP
29.704483586523065,67.43387001049501,53.466292011761794,Black,pulses,52.66688643417331,37.311449629847736,47.902071407322666,5.904351619823849,NPK_19_19_19
21.155950009304295,61.448805422532295,33.473409317649626,Black,rice,56.76803012883411,21.834859074613703,45.673293624638724,6.6010677468687025,DAP
28.18351939940499,65.49572502021134,51.39099168532692,Loamy,maize,46.80875383275844,47.98572897680859,31.45850849901665,6.404451161017512,MOP
26.325689031054843,79.09349321426419,57.525561314777306,Loamy,sugarcane,33.125974393438455,49.26288701545483,49.21474273172055,6.208058043854503,Urea
25.590002194535636,66.16176274215468,47.76494058136309,Red,sugarcane,48.89312865288536,52.46044080445032,57.70094343470336,7.5927922436251905,Zinc_Sulphate
27.221460118720792,72.73120211760795,49.6732441134186,Sandy,wheat,52.227207026103734,50.19827219630254,20.69591849137764,6.909885653990493,MOP
37.61226434824845,72.15685909658309,54.13689118657922,Loamy,wheat,51.59507901729495,43.72515140832974,42.56200047064184,6.469497392609589,NPK_19_19_19
21.688006752737344,75.24618718955733,46.78018447874209,Sandy,maize,48.96467519584328,46.92056342207564,40.16641005660204,6.485063138660627,NPK_19_19_19
24.451206283920726,72.06127588436172,53.57837484897352,Clayey,maize,33.63280655859818,48.99845962156019,46.861106386694956,6.325628877294076,Urea
23.192176008617768,72.03986074150798,50.05146450108846,Loamy,maize,51.2843038298747,45.07542560914271,37.84356307024006,6.273666806354372,NPK_19_19_19
13.49657192399813,74.95400865304764,52.1298035311281,Black,sugarcane,53.20920889760054,41.383428615872766,38.05830603712104,6.5050419003046995,NPK_19_19_19
19.725157902717687,68.28129957576932,36.25554041608164,Loamy,sugarcane,59.000139042210066,24.502697059841804,48.68834719595744,6.7159530965546725,DAP
22.0986328673295,73.26925897358059,50.19662586605795,Black,sugarcane,46.87654621933955,44.93483207596701,30.478941445411305,6.547150960764792,MOP
27.94924349350479,70.78149965904034,42.74476900170819,Black,pulses,48.72980978589764,43.06888754080951,17.248586099595265,6.947969932945757,MOP
28.33794498000545,74.31993131763025,55.75687511955293,Black,rice,33.69003128321414,50.36166002631159,40.71998391955583,6.503750831050208,Urea
33.37581135711975,69.74836714936723,51.32261658008129,Black,wheat,50.12516578162753,44.42640381810167,44.9990253455926,6.135274053916917,NPK_19_19_19
30.176894479592004,65.51310281887149,55.0422439693901,Red,rice,50.12479428372286,41.11599062331929,30.95379155390747,6.4630074766855214,NPK_19_19_19
20.983216273912515,67.66565381942925,45.51828642991375,Red,pulses,47.18094217995552,44.68105280973927,23.45615914749235,6.210732619723586,MOP
25.05022978457005,67.11865876623449,50.35305281082451,Black,sugarcane,45.37915510902095,49.64110934536433,28.479197894186644,6.590598000144399,MOP
27.751161535510064,61.74486656858218,45.841047412436716,Black,wheat,46.76554607854639,50.51462500353787,49.50435278826089,7.835367648512575,Zinc_Sulphate
30.855595174294997,63.64467358332414,44.18562433565074,Black,sugarcane,37.736977998334886,44.3843248150205,37.80964451745523,6.373758362287259,Organic_Compost
28.65760940498993,64.67468485607542,27.894031577254204,Sandy,rice,55.832156357987984,16.47147642372179,43.225325566910925,6.547072456251668,DAP
27.996662434026128,74.20218053306189,44.83203191144193,Loamy,pulses,48.27311470266884,51.82653765610854,26.411185171158472,6.968305650067758,MOP
33.26626738459808,78.33680693118484,43.2440446548202,Loamy,cotton,54.746981351245836,45.51752389461203,49.43772865390065,6.539967779187241,NPK_19_19_19
18.8778142883873,58.28618862616026,39.39580566646793,Clayey,sugarcane,50.935786911032885,17.983731551692433,47.89408129376308,7.253329520321159,SSP
25.28040322072961,68.9868897573082,53.579739185598804,Clayey,pulses,48.271161470726824,52.80862884078231,38.97236003659652,6.572956934784019,MOP
17.30903831652658,71.02454922885015,52.5998636683639,Sandy,rice,53.47200186363069,42.9133056380984,39.351093930848265,6.805196714806156,NPK_19_19_19
23.102148574351347,74.7248715623665,55.021468764137026,Red,cotton,54.1313652234256,48.110796921906264,37.62929001877455,6.322012531808298,NPK_19_19_19
23.815002548194002,78.9222244701378,63.12756307548457,Black,rice,29.45856820700106,49.394856158498776,34.013722815749944,6.038827895014482,Urea
23.176536818024385,68.98398197597444,47.19721586611763,Sandy,sugarcane,45.37701305279511,48.89622766074996,43.706656775174814,8.026054628144925,Zinc_Sulphate
22.18551666031474,60.72800811385743,43.74010693170093,Black,cotton,36.49131362514137,41.335893730918706,52.12017247521228,6.144368322925558,Organic_Compost
23.360918495678252,72.65763359343134,41.82890436279957,Clayey,rice,44.17872978679021,36.23082324394713,30.82283491541469,5.745861701976806,NPK_10_26_26
29.15953155552439,67.22004330825686,49.39166928913406,Clayey,rice,47.45704744520456,56.741089239189755,49.42141889596285,7.914415010367027,Zinc_Sulphate
25.951264880840924,73.27434612563454,44.78508205799024,Clayey,maize,49.98140155271273,39.40325640998972,46.70096508091095,6.304988836622977,NPK_19_19_19
21.567809141966332,71.86923670480616,51.2541219951467,Clayey,rice,42.49319836209724,42.486312932436874,28.156365533767715,5.80516151992493,NPK_10_26_26
34.13200635058037,79.19730963561554,57.310389221620596,Clayey,cotton,32.70829172462142,59.24920669444678,39.79667890349821,6.176295455310525,Urea
27.50403115247127,71.8092279583428,48.81353545110315,Red,wheat,51.615973027605015,45.31633998461488,41.02860087490635,6.817630268173371,NPK_19_19_19
27.403196230092025,74.31140630207187,58.99817982729358,Red,maize,30.32093851227013,46.21556514992398,43.69553703414766,6.241853138021604,Urea
31.38311463756455,68.91855281776037,49.04039660648898,Clayey,wheat,46.0832389190414,47.10208924991545,47.19461044729932,8.018165016944014,Zinc_Sulphate
27.165414059631413,65.0299536923985,47.05264909147429,Black,pulses,49.76731335150184,21.265843508810082,49.31035820906315,6.772959888012159,SSP
26.9353690713587,76.26589720613035,58.203480585208275,Loamy,rice,35.01545379263402,52.77798574993724,53.90880306412654,6.2512239240888094,Urea
23.530913889169213,60.087723387143534,37.53137694193799,Black,maize,49.89286038473434,19.734356401229554,45.538764180727235,7.278002906884566,SSP
26.506416313381717,69.42543127292896,55.31514888871782,Loamy,wheat,51.77111035782699,39.63554989512785,37.56744252791617,6.725199478121188,NPK_19_19_19
26.379846490057428,80.68350065547834,55.57358947762078,Clayey,wheat,35.15298133343943,49.59779977014846,42.60776347368583,6.460853328556944,Urea
30.822526331892092,75.95340710771183,47.31556534209449,Loamy,wheat,48.13472368723439,43.06131043606306,29.683054357089127,6.681747055732126,MOP
27.713249162804026,68.2245037170276,45.92457403064292,Black,sugarcane,49.67428469216114,49.50536027516117,47.001584194797196,7.391851550390434,Zinc_Sulphate
32.41617303637861,67.59680201696219,43.607507943207345,Red,cotton,46.92075784376752,41.46144966347763,32.667502392798575,6.164025535408152,NPK_10_26_26
34.98704876598679,61.05736702473234,44.76703693382821,Black,pulses,48.63749724879824,54.053613561788346,32.97177448111134,6.260203172706211,MOP
12.0,61.39291302969001,47.20463579542563,Red,pulses,44.40146097465854,45.27729506858071,46.74141591673097,6.399801118869405,Organic_Compost
26.658082969040944,69.87393044163527,51.92593611319425,Clayey,pulses,34.20023964127708,51.26281735942702,48.8358230792582,6.253287546275588,Urea
19.625504674959966,58.2855845421026,38.00857864484607,Sandy,rice,51.891081795474065,17.337850704676935,42.802271011961395,7.12301397387272,SSP
31.297349949077923,75.97225167212514,47.34229610939113,Black,rice,47.80218668060998,48.84445922468023,25.396745787267744,6.339911482660759,MOP
18.422466902865644,63.69518670847451,25.8813140895217,Red,cotton,58.334780043596496,23.424810597528452,37.41287272520598,6.89048074349491,DAP
32.05721995025197,67.56210851835608,52.732678751211594,Red,pulses,44.84234024847508,51.494431164873596,47.42188113403569,7.557599487468086,Zinc_Sulphate
21.400908761488353,75.57047870881391,49.4915376846384,Sandy,maize,47.06896171494374,37.504820245491544,39.16162199809321,6.44946227531612,NPK_19_19_19
27.099817940677365,79.77731574580187,58.09943906817144,Clayey,cotton,29.93227228230133,54.50270907136274,49.51463954264397,6.416804385312173,Urea
24.704119640846006,70.18758271287861,41.66768209758466,Clayey,rice,46.135799532081926,39.25737534555896,38.50764708046851,6.436352332638712,NPK_10_26_26
29.529840080794123,71.36046753218211,52.325609109690845,Clayey,cotton,52.36199147542845,49.869322735120235,43.87267693215617,6.2901997848816755,NPK_19_19_19
29.964617627032666,64.52317990537789,42.013245532552546,Loamy,sugarcane,39.027508377272056,43.69488310772375,47.14028870722188,6.292730028533038,Organic_Compost
25.186826645098495,65.25326426234237,46.1300377774165,Black,maize,46.23554636030132,50.72522671476536,45.70257825237557,7.6479252931072,Zinc_Sulphate
25.709915264160852,64.34276949373584,40.99890040818335,Loamy,pulses,44.48359704859823,30.332671490993594,38.64043680644283,6.05948590237233,NPK_10_26_26
23.523031059082985,66.18193947982866,35.41954072406524,Loamy,pulses,58.33016910103854,29.252630204497002,55.30575827058232,7.19744335188848,DAP
22.80052790124548,68.11479203711104,53.75318055318398,Sandy,wheat,43.104151298851725,47.45583157367132,50.620719766785584,7.987153389645553,Zinc_Sulphate
28.291332038226738,68.125395429361,39.32376956516845,Sandy,wheat,42.35676709637483,40.9503312525583,48.15065363972256,6.285869269368386,NPK_10_26_26
13.77665148176989,62.18752212246255,34.204774492317924,Clayey,rice,61.210322401008256,21.591341226671968,37.95187901559273,6.756563570954206,DAP
36.179086600929324,69.66444592091047,38.894872860443364,Red,cotton,62.80367391396823,20.736548205457357,55.517560092826315,6.703959169924128,DAP
24.700469534538186,70.24612135108603,42.00572625591177,Black,rice,48.00519302048175,32.11983687885002,31.16348121729863,6.098220161209962,NPK_10_26_26
23.02470435963832,69.79244803777185,40.14958942957882,Red,pulses,43.15232784128818,38.738384011804364,41.969851016303295,6.239598471686121,NPK_10_26_26
29.669633164455576,73.72549635928095,48.3099151775761,Sandy,sugarcane,51.181822883872144,47.83413167172194,29.74904251725099,6.628972214769937,MOP
33.6235093243788,74.51475182215634,51.78200254914579,Loamy,wheat,46.18382051808126,38.926200332056894,35.096946413139456,6.185215010753134,NPK_10_26_26
31.824198247639337,70.92194230345933,47.4635356976884,Black,wheat,46.14440007451326,48.47387483959066,29.70602812677829,6.674275373865993,MOP
12.037798196245523,61.736662821764966,36.517240045927984,Clayey,rice,55.97583975660212,26.136028921717788,38.01965679372838,7.0690458084454155,DAP
20.576582400587665,61.389680866177905,36.07055666204741,Sandy,maize,54.89297203761498,25.495493603832834,43.44442955240502,6.960372392950184,DAP
23.767797044249892,61.29486151868823,44.458288935579404,Sandy,maize,38.223233198684085,48.52404081524168,40.206336117738886,6.353531374470473,Organic_Compost
25.200463363763294,71.44631146241774,46.65823699343644,Sandy,sugarcane,47.00109956923153,45.13088555149408,23.97324070248097,6.846285932736411,MOP
17.45444496727872,68.31063334445446,45.31509447105036,Black,pulses,44.84930558854114,52.06556239495801,32.28500350401675,7.346609219398573,MOP
21.744034157881593,60.69317841745762,39.94598217644498,Black,cotton,47.1325875391004,23.312672658645454,52.87134574695496,7.164937547260346,SSP
27.116654777248,69.13107068507378,51.26694386726507,Sandy,wheat,51.51333347841837,41.20158757491697,44.13325122910263,6.543519712318305,NPK_19_19_19
20.180465636930276,69.01844344409051,50.71954045075036,Black,pulses,49.08295862118369,43.942732227095654,36.93167301637786,6.787036995973141,NPK_19_19_19
20.347812961236578,55.19083998774105,38.935848609989336,Clayey,cotton,51.86478360226951,23.96089240967096,51.857185988693125,6.846577521294809,SSP
23.569613761092644,68.21394328806691,40.40253933309573,Loamy,cotton,48.52911297190762,36.88360986212152,33.05226432509059,6.2834199333715715,NPK_10_26_26
